image_id,description
87cb0cb2bf166081bf93c4ea23262cf4,"The clothing item is a black dress with a symmetrical design. It has a normal waist and a zip-up front. The dress is made of a material that appears to be shiny, possibly satin or silk. The overall silhouette of the dress is elegant and sophisticated, with a fitted top and a flared skirt. The neckline is high, and the sleeves are long, adding to the dress's formality. The woman is wearing black heels to complete the look."
f87b6da37656aef1c82f6841cdfd216a,"The clothing item is a red sweater with a black shirt underneath. It has a set-in sleeve and a wrist-length design. The sweater is made of a soft, warm material, and it features a symmetrical pattern. The woman is wearing a pair of blue jeans, which complement the red sweater. The overall silhouette of the outfit is casual and comfortable, with the red sweater serving as the focal point of the ensemble."
61f85ca314a08f0f1bb1b7d6284a8d8d,"The image features a woman wearing a colorful shirt and white pants. The shirt has a floral pattern, adding a touch of vibrancy to her outfit. The pants are white and have a low waist, giving her a stylish and modern appearance. The woman is standing in a room, possibly a studio, and posing for a photo. The combination of the colorful shirt and white pants creates a visually appealing and fashionable look."
4c5cdadb5423b8d9b31f66cff7df1b88,"The woman is wearing a white shirt with a red message on it. The shirt is a classic sheath style, featuring a symmetrical design and a tight fit. The waist is at a normal level, and the skirt is short, round, and set-in, giving the outfit a casual yet stylish appearance. The sleeves are set-in, and the shirt has a zip-up design. The overall silhouette of the outfit is elegant and well-fitted, showcasing the woman's figure."
404acb4e67ac2bd6a7d22f4b46db3b90,"The clothing item is a white shirt with a red design on it. It has a classic and symmetrical appearance, featuring a straight and regular fit. The shirt is short and set-in sleeve, with a fly. The material appears to be lightweight and comfortable, suitable for casual wear. The neckline is simple, and the sleeves are short, adding to the overall casual and relaxed style of the shirt."
7cbb00efa2e3652c28f4c4abc0893e58,"The gown is a pink, high-waisted dress that features a floor-length design. The dress has a straight across style, and it is a zip-up garment. The neckline is a strapless design, and the overall silhouette of the dress is elegant and formal."
d78ded25788dc907a95b859815cb7d18,"The image features a woman wearing a red gown with an asymmetrical design. The gown has a high waist and a floor-length skirt, giving it a formal and elegant appearance. The asymmetrical design is further emphasized by the one-shoulder style, which adds a unique and stylish touch to the overall look. The gown is zip-up, allowing for a comfortable and adjustable fit. The woman's back is facing the camera, showcasing the gown's details and the woman's posture."
145e86d271b2d54daec1855c52964c66,"The woman is wearing a black jacket with a fur trim around her neck. The jacket is long and covers her body, providing warmth and protection from the elements. The fur trim adds a touch of luxury and elegance to her outfit. She is also wearing black boots, which complement her overall look and provide comfort and style."
cf1feb18fa7bd7dfa00ac490b2690592,"The gown is a white, floor-length dress with a high waist and a fit and flare silhouette. The neckline is a strapless design, and the dress features a straight across waistline. The material appears to be a delicate and elegant fabric, suitable for a formal occasion. The overall silhouette of the dress is graceful and elegant, with a touch of sophistication."
5615a89e3a5881c27d821c2a7e573cab,"The woman is wearing a white shirt and shorts. The shirt is a single-breasted, set-in sleeve design, and the shorts are hip-length. The outfit appears to be a formal or semi-formal attire, suitable for a special event or occasion. The white color of the shirt and shorts creates a clean and elegant look, while the shorts add a touch of modernity and style to the overall appearance."
b868e10ec24b09417534f52b73b4a25b,"The clothing item is a colorful dress with a symmetrical design. It features a no-waistline style, giving it a unique and modern appearance. The dress is made of a flowing material, possibly silk, and has a vibrant pattern that adds to its visual appeal. The neckline is high, and the sleeves are short, contributing to the overall stylish and contemporary look of the dress. The model is wearing black heels to complement the dress, enhancing its overall presentation on the runway."
16f1e75f07f669609ac58e398d58f9be,"The clothing item is a blue jean jacket, which is a trucker style. It features a symmetrical design and is made of denim material. The jacket has a regular fit, with a normal waist and no waistline. The jacket is worn with blue jeans, which have a wrist-length hemline and a maxi length. The shirt is a white shirt with a set-in sleeve and a slash neckline. The overall silhouette of the outfit is casual and comfortable, with the denim jacket and jeans creating a classic and timeless look."
80c9593d71e0e8a291a93884a7974ba8,"The gown is a pink, floor-length dress with a symmetrical design. It features a fit and flare style, which gives it a flattering and elegant appearance. The dress has a straight across neckline, adding a touch of sophistication to the overall look. The sleeves are long, adding to the formality of the dress. The gown is made of a shiny material, which enhances its visual appeal and makes it stand out on the runway."
1ac3be95032976b8fa2ab928e8cb7f0d,"The clothing item is a blue and black checkered shirt. It has a classic and symmetrical design, featuring a mini length that reaches the waistline. The shirt is made of a regular fabric, and the neckline is a simple, round shape. The sleeves are short, adding to the overall casual style of the garment. The shirt is hanging on a wall, showcasing its unique pattern and design."
678764229a6f85cc645c31e68c427079,"The woman is wearing a blue jacket, which appears to be a zip-up style. The jacket has a wrist-length sleeve and a set-in sleeve, giving it a casual and comfortable look. The jacket is paired with a white skirt, which is a mini length, adding a touch of femininity to the outfit. The skirt has a low waist and a round silhouette, further enhancing the overall style of the ensemble. The woman is also wearing a backpack, which complements the outfit and adds a practical touch to her appearance."
4eda475b08f8440786ad91c1cb5d8191,"The black dress has a symmetrical design, with a normal waist and an above-the-knee length. The dress features a zip-up front, adding a modern touch to its classic style. The material appears to be a smooth, shiny fabric, which complements the overall silhouette of the dress. The neckline is high, and the sleeves are short, giving the dress a sleek and elegant appearance."
518eea208abd9cff07283d8341ae4636,"The clothing item is a black shirt with a white collar. It has a symmetrical design, featuring a pattern of red flowers on the front. The shirt is made of a microfiber material, giving it a smooth and sleek appearance. The sleeves are set-in, and the shirt has a single breasted design. The overall silhouette of the shirt is regular, with no waistline, and the wrist-length sleeves provide a casual and comfortable fit."
7b05dd84a5807bb1447427528b123555,"The clothing item is a white dress with a black scarf. The dress is loose and has a wrist-length sleeve, giving it a casual and comfortable appearance. The neckline is set-in, and the dress features a flap, adding a unique touch to its design. The scarf is black and is wrapped around the neck, creating a contrasting element to the white dress. The overall silhouette of the dress is symmetrical, and the material appears to be lightweight and suitable for a warm climate."
062bf23601d14ec21fae736e31ab7421,"The clothing item is a yellow dress with a high waist. It features a tight fit and a symmetrical design. The dress has a round neckline and a zip-up front. The material appears to be lightweight and possibly made of a soft fabric. The overall silhouette of the dress is elegant and stylish, making it suitable for a formal or semi-formal occasion."
02ebb1f750ae4c80219591ad44788c54,"The clothing item is a pink dress with a high waist and a zip-up design. It has a symmetrical and a-line silhouette, giving it a flattering and elegant appearance. The dress is short, which adds a touch of playfulness to the overall look. The material appears to be lightweight and comfortable, making it suitable for various occasions. The neckline is simple and elegant, while the sleeves are short, adding to the dress's modern and stylish vibe."
a1ed916a0802f2ab37357c5e55122cad,"The clothing item is a colorful dress with a black top and a white bottom. The dress features a v-neck and a set-in sleeve, giving it a stylish and modern appearance. The dress is made of a tight, regular fabric, which adds to its form-fitting and elegant look. The symmetrical design of the dress, combined with its above-the-hip waist and knee-length, creates a visually appealing silhouette. The overall style of the dress appears to be a mix of casual and formal, making it suitable for various occasions."
fdb4168ac96666abf68a9a4bed8d54e7,"The clothing item is a black tank top with a white hand gesture on it. The tank top is loose and has a symmetrical design. The woman is wearing blue jeans, which are oval and curved, and they have a fly. The overall silhouette of the outfit is casual and comfortable, with the tank top and jeans creating a relaxed and laid-back appearance."
949d222a82b8fa20dfa170a2f4439849,"The woman is wearing a black dress with a split in the middle, revealing her waist. The dress is tight and has a wrist-length sleeve. The neckline is low, and the overall silhouette is symmetrical, accentuating her figure. The dress is made of a shiny material, giving it a formal appearance."
bdcebf2f58ef8071d14817e2a3b0eedf,"The man is wearing a black blazer, which is a symmetrical, regular, and normal-waisted garment. The blazer has a single-breasted, welted, and notched lapel, giving it a formal appearance. The blazer is paired with a shirt, which has a wrist-length sleeve and a set-in sleeve, providing a comfortable and stylish fit. The man's attire is completed with gray pants, which are hip-length and have a regular waist. The overall silhouette of the man's outfit is polished and professional, making it suitable for various formal or semi-formal occasions."
9e9f54fbb07b8acc45bfc591aa399596,"The image features a woman wearing a black dress. The dress is a short, above-the-knee style with a zip-up front. The woman is posing for the camera, showcasing the dress's design. The dress has a symmetrical pattern, adding visual interest to the overall appearance. The woman is standing in front of a white background, which helps to emphasize the dress's color and design."
49eb019e9e44ace80cd7d177cac3ff85,"The woman is wearing a purple sheath dress. The dress has a symmetrical design and is a-line in shape, giving it a tight fit. The waist is at a normal level, and the dress is above-the-hip, above-the-knee in length. The neckline is round, and the dress features a zip-up closure. The overall silhouette of the dress is elegant and stylish, making it suitable for formal events or special occasions."
2fae8ac6a93676173d3a39235c0a3101,"The clothing item is a short, asymmetrical dress with a high waist and a fit and flare silhouette. It is made of a material with a pattern, and it features a wrist-length sleeve. The dress is mini in length, reaching above the knee, and has no opening. The overall appearance of the dress is casual and stylish, with a unique design that sets it apart from more traditional dresses."
c13e7b71ac360941cb03778fa96764f1,"The clothing item is a pink shirt, which is a short-sleeved, above-the-hip garment. It has a regular fit and a single breasted design. The shirt is made of a lightweight, breathable material, suitable for warm weather. The neckline is a simple, round neck, and the sleeves are set-in, which means they are sewn into the shirt's body, creating a clean and modern look. The shirt is worn with blue jeans, which complement the pink color and add a casual, stylish touch to the overall outfit."
2bd546570c4bd65c7d890bf612f5febf,"The clothing item is a black shirt with a v-neck. It has a symmetrical and regular appearance, with no waistline. The shirt is above-the-hip, which suggests a casual style. The material appears to be leather, giving it a sleek and modern look. The overall silhouette of the shirt is fitted, accentuating the woman's figure."
0716cf43c601f54fe0c77bade201d390,"The woman is wearing a long, pink dress with a high waist and a single breasted design. The dress is made of a shiny material, giving it a glamorous appearance. The neckline is low, showcasing her cleavage, and the dress has a loose, flowing silhouette. The overall style of the dress is elegant and sophisticated, making it suitable for a formal event like the American Music Awards."
44778425daa5da757bd94592e810327f,"The clothing item is a short, above-the-knee skirt with a green tint. It has a no-waistline design, giving it a modern and stylish appearance. The skirt is made of a lightweight material, possibly cotton or linen, and features a pattern that adds visual interest. The overall silhouette of the skirt is casual and comfortable, making it suitable for various occasions."
57e26e943783a275402ca6b1ffffef04,"The gown is black and features a floor-length design. It has a sleeveless style, which accentuates the woman's figure. The gown is adorned with a belt, adding a touch of elegance to the overall appearance. The woman is wearing high heels, which complement the gown and enhance her posture."
65f963ab101618838a8f8f0544933262,"The clothing item is a white shirt with black lettering. The shirt is worn with black leather pants, which have a symmetrical design and a fly. The shirt and pants are paired with a white cowboy hat, adding a classic touch to the outfit. The overall silhouette of the outfit is casual and stylish, with a hip and maxi appearance."
4944a53ed3bd75a33a1ddfa3cb2754e4,"The clothing item is a pair of white shorts with a low waist and a tight fit. The shorts have a symmetrical design and are made of a lace material, giving them a delicate and feminine appearance. The shorts are short in length, and they do not have any opening or fastening, making them a one-piece garment. The overall silhouette of the shorts is casual and comfortable, suitable for a relaxed and stylish look."
c6b361b2afab99c29a4065060ecca76c,"The clothing item is a black and white striped shirt. It has a tight fit and a high waist, giving it a stylish and fashionable appearance. The shirt is made of a material that is likely to be comfortable and breathable, making it suitable for various occasions. The symmetrical design of the shirt adds to its visual appeal, and the black and white color scheme creates a classic and timeless look. The neckline is simple and elegant, while the sleeves are short, adding to the overall casual and modern style of the garment."
2474db0b27d0f959a474648c87ad5871,"The image features a red blazer, which is a type of jacket. The blazer has a symmetrical design, with buttons on the front and a notched lapel. The sleeves are set-in, and the jacket has a welt pocket. The blazer is single-breasted, and the buttons are placed in a straight line. The overall silhouette of the blazer is regular, with no waistline, and the sleeves are wrist-length. The blazer is made of a material that appears to be plastic, giving it a unique appearance."
193c0f40067222e7f56bd88928b28c58,"The clothing item is a black suit jacket, featuring a symmetrical design with a straight cut. The jacket has a regular fit, with a normal waist and hip, and wrist-length sleeves. The jacket is single-breasted, with a welt and flap, and a notched lapel. The man is wearing a white shirt underneath the suit jacket, which complements the overall look. The combination of the black suit jacket and white shirt creates a stylish and professional appearance."
6278033b375bc00406fa9be7227be597,"The image features a black shirt with a tiger print on it. The tiger is positioned in the center of the shirt, covering a significant portion of the front. The shirt has a regular fit, with a short sleeve and a set-in sleeve. The overall silhouette of the shirt is casual, and the design is symmetrical, creating a visually appealing pattern."
a61a52212584cd6ceda30096b56c85ed,The man is wearing a black tuxedo with a white shirt and a black bow tie. The woman is wearing a silver dress with a high slit and a black bow. Both are standing on a red carpet.
82baf284e9904a2170c21af3ab891920,"The gown is a bright pink, made of a lightweight and flowing material. It features a high waist and a zip-up front, giving it a symmetrical and elegant appearance. The neckline is a deep V, adding a touch of sophistication to the overall design. The gown's sleeves are long and fitted, providing a balanced contrast to the loose fabric of the gown. The silhouette of the gown is straight, with a slightly flared skirt that adds a touch of volume and movement to the garment."
ec75107e9902d76bcde73a73248fa69e,"The woman is wearing a brown bag over her shoulder. The bag is symmetrical, with a straight design and a regular waist. The bag has a wrist-length handle, and the neckline is set-in, which means it is sewn into the bag's body. The overall silhouette of the bag is casual, and it complements the woman's outfit."
6a14e348163e3954a913ab848bdae570,"The clothing item is a plaid shirt and jeans worn by a person. The shirt is orange and has a plaid pattern, while the jeans are blue and have a straight, regular fit. The shirt is a short-sleeved, single-breasted design with a fly, and the jeans have a symmetrical, straight, and regular fit. The person is wearing brown shoes, which complement the overall outfit. The combination of the plaid shirt and blue jeans creates a casual and comfortable look."
39e31eb0d0b9462d7df2b3697aae1eee,"The gown is a white, symmetrical, high-waist, maxi-length garment with a zip-up front. It features a lace-up detail on the front, adding a touch of elegance to the overall design. The gown's material appears to be lightweight and flowing, making it suitable for a formal event or a special occasion. The neckline is a simple, elegant design, while the sleeves are long and fitted, creating a flattering silhouette. The gown's overall appearance is both stylish and sophisticated, making it an appropriate choice for a red carpet event."
755db00c2eb81b3d78fbf8d9b8f6b1e7,"The gown is a white, floor-length, fit and flare style dress. It features a straight across neckline and a fitted bodice, giving it a flattering and elegant appearance. The gown is made of a delicate and luxurious material, which adds to its sophisticated look. The overall silhouette of the dress is graceful and timeless, making it a perfect choice for a special occasion or a wedding."
90da28d23c2600b7845fbbcc050b852a,"The clothing item is a blue shirt with a white collar and buttons. It has a set-in sleeve and a single breasted design. The shirt is made of a light blue fabric, giving it a casual and comfortable appearance. The neckline is symmetrical, and the sleeves are wrist-length, adding to the overall regular and normal fit of the shirt. The shirt is displayed on a mannequin, showcasing its symmetrical and normal waist, as well as its patch and single breasted style."
7da0eaadb84446ab92bbef045c394297,"The clothing item is a red dress with a black belt. The dress is tight and has a regular fit, with a normal waist and an above-the-hip length. The sleeves are set-in, and the neckline is symmetrical. The dress is made of a material that appears to be silky, giving it a smooth and elegant appearance. The overall silhouette of the dress is elegant and stylish, making it suitable for formal or semi-formal occasions."
3f64e10a029a937092db64c95094ca92,"The image features a woman wearing a black and white skater dress. The dress has a high waist and a fit and flare silhouette, giving it a stylish and flattering appearance. The skirt is short and round, adding a playful touch to the overall look. The dress is zipped up, emphasizing the fitted top and creating a visually appealing contrast with the skirt. The woman is posing confidently, showcasing the dress's design and her personal style."
0ac4f2aaa200012eb21cc67f84f7e25f,"The clothing item is a black dress with a symmetrical design. It has a normal waist and is floor-length. The dress features a zip-up front, and the material appears to be a lace or a similar patterned fabric. The overall silhouette of the dress is elegant and formal, with a neckline that accentuates the wearer's neck and shoulders. The sleeves are long, adding to the dress's sophisticated appearance."
a4cf02f5c73f61b9902baa8c2b6caecd,"The image features a black gown with a dropped waistline, giving it a mermaid silhouette. The gown has a wrist-length sleeve and a round neckline. The garment is made of a shiny material, which adds to its elegance. The gown is symmetrical, and the set-in sleeve adds a touch of sophistication to the overall design. The model is wearing the gown on a runway, showcasing its stylish and fashionable appearance."
ed0e2bcb19dc244550b32a1640de56ba,"The woman is wearing a black jacket, which appears to be a regular, symmetrical garment with a wrist-length sleeve and a set-in sleeve. The jacket has a normal waist and a casual style. She is also wearing a pair of sunglasses, which adds a touch of fashion to her outfit. The woman is carrying a white bag with a floral pattern, which complements her overall appearance."
7a885417843b60af8d0d88c5775b172b,"The clothing item is a gray dress with a short skirt. It has a classic and symmetrical design, featuring a pencil skirt that is regular in length. The dress has a normal waist and no waistline, giving it a casual and comfortable appearance. The material of the dress is likely to be lightweight and breathable, suitable for warm weather or a relaxed setting. The neckline is simple, and the sleeves are short, adding to the overall casual and stylish look of the dress."
c01f7a160f003b6125f106fa7a75e76b,"The clothing item is a pink dress with a high waist and an above-the-hip style. It features a symmetrical design and is made of a flowing material. The dress has a floral pattern, adding a touch of elegance to its overall appearance. The neckline is simple, and the sleeves are short, giving the dress a casual and feminine look. The woman wearing the dress is posing for a picture, showcasing the dress's design and her overall style."
855b642ef098b30324d5ec4bb29ccdfb,"The image features a red pair of shorts, which appear to be made of a soft, comfortable material. The shorts have a wide, flared design, giving them a distinctive and stylish appearance. The color of the shorts is a bold and vibrant red, making them stand out as a statement piece."
03db8de410b85a2af9abc770c96875bc,"The image features a purple shirt with a man's face on it. The shirt is a classic, symmetrical design with a regular fit, and it has a set-in sleeve. The man's face is prominently displayed on the front of the shirt, making it a unique and eye-catching design. The shirt's color is a deep purple, which adds a bold and stylish touch to the overall appearance."
800f7b7d174dfabddab2a66dd5b04c48,"The young woman is wearing a black and white dress. The dress has a fit and flare style, with a normal waist and a mini length. The dress is zipped up, and it features a black bow tie as an accessory. The overall silhouette of the dress is elegant and stylish, making it suitable for a formal event or a special occasion."
632e2255ad422115a4c6f6b7413d79e0,"The gown is a floor-length, asymmetrical, high-waist dress with a circle neckline. It features a zip-up design and is made of a green material. The dress has a gem on it, adding a touch of elegance to the overall appearance. The woman is wearing high heels, which complement the dress and enhance her overall look. The dress's asymmetrical design and high waist create a unique and stylish silhouette."
5a52b9806c0eefa986439927e212535c,"The clothing item is a white tank top with a floral pattern. It has a low waist and a fly, giving it a casual and relaxed appearance. The tank top is made of a lightweight, breathable material, suitable for warm weather. The floral pattern adds a touch of color and visual interest to the garment, making it a stylish and comfortable choice for a summer day."
19e5ff0489dfb0cedb39ef943c047cbc,"The clothing item is a black dress with a leopard print pattern. It is a strapless dress, which means it has no sleeves and is designed to be worn without a shirt underneath. The dress is made of a shiny material, giving it a glamorous appearance. The dress is zipped up, which adds a touch of elegance to the overall design. The woman is wearing high heels, which complement the dress and enhance her overall look."
84c75f0752424489c56ec604fc9c6008,"The clothing item is a bodycon dress, which is a tight-fitting garment that accentuates the wearer's figure. It has a symmetrical design, with a normal waist and a mini length, making it a stylish and fashionable choice. The dress is made of a pencil skirt, which is a type of skirt that is fitted at the waist and flares out towards the bottom, creating a slimming effect. The color of the dress is white, which adds a clean and elegant touch to the overall appearance. The neckline is high, which further enhances the dress's form-fitting nature."
d488dd211d15b438525bef25d7b2b500,"The clothing item is a black lace dress. It is a short, symmetrical, tight dress with a high waist. The dress features a low waist and an above-the-hip length, giving it a mini appearance. The neckline is oval, and the sleeves are set-in, which adds to the overall style of the garment. The dress is made of a material that has a lace pattern, adding a touch of elegance and sophistication to the outfit. The woman is sitting on a log, posing for the camera, and the overall silhouette of the dress is accentuated by the contrast between the black lace and the natural surroundings."
fef64659ba57f49eda3e670cae530af7,"The clothing item is a brown jacket with a white collar. It has a symmetrical design and a single breasted front. The jacket features a zip-up closure and set-in sleeves. The material appears to be leather, giving it a sleek and stylish appearance. The overall silhouette of the jacket is regular, with no waistline or hip, and the wrist-length sleeves add to its casual and comfortable style."
f8a2fa5cec72d39ebfbef30eb5598d41,"The woman is wearing a purple tank top. The tank top is tight and has a symmetrical design, with a scoop neckline. The material appears to be a lightweight, breathable fabric, suitable for warm weather or casual wear. The woman's pose, with her hand on her hip, showcases the tank top's stylish and comfortable fit."
c06e1bd15195980646f32c482358cb73,"The image features a young man wearing a white shirt with a blue and white pattern. The shirt has a scoop neckline and set-in sleeves, giving it a casual and comfortable appearance. The shirt is tight-fitting and has a short length, which adds to its stylish and modern look. The man's pose and the overall composition of the image create a sense of confidence and style."
730be4159db08e7beae9ddece2bc8078,The clothing item is a blue denim jacket with a high waist and a zip-up front. It has a regular fit and a wrist-length sleeve. The jacket is paired with a skirt that has a high waist and a tight fit. The skirt features a pattern and is above-the-knee in length. The overall silhouette of the outfit is casual and stylish.
c6835ecdf38b3a4c95d677b0702ca45b,"The gown is black and has a normal waist. It is a floor-length garment, which suggests that it is a formal dress. The neckline is low, and the dress appears to be strapless. The woman is wearing high heels, which complement the overall style of the dress. The gown's silhouette is elegant and sophisticated, making it suitable for a formal event or a red carpet appearance."
4b3f36cad20ecff1c2d96b7e53fc458e,"The clothing item is a blue dress with a high waist and a wrist-length sleeve. It features a set-in sleeve and a single breasted design. The dress has a symmetrical pattern and is made of a lightweight material. The neckline is slightly off-the-shoulder, and the overall silhouette is casual and comfortable. The dress is displayed on a mannequin, showcasing its stylish and elegant appearance."
7011a852d4bc242fb5d7c8d3b4ee79c4,"The clothing item is a blue and white skirt with a high waist and an asymmetrical design. It is a mini skirt, which means it is shorter than a typical skirt and reaches above the hip. The skirt has a patterned design, adding visual interest to the garment. The overall silhouette of the skirt is casual and stylish, making it a fashionable choice for a woman's wardrobe."
5b464ab223919b5739bcbd4df290306e,"The woman is wearing a striped shirt, which is tight and has a regular fit. The shirt is not designed with a waistline, and it features a three-quarter sleeve. The shirt is paired with blue pants, which have a hip style and a fly. The woman is also wearing a necklace, adding a touch of elegance to her outfit."
395e75051af0fc6e42bb0c7d2b97a22c,"The dress is blue and features a high waist, giving it a fit and flare silhouette. The neckline is strapless, and the dress is adorned with sparkling sequins, adding a touch of glamour to the overall appearance. The dress is made of a shiny material, which enhances its visual appeal. The woman is wearing high heels, which complement the dress and complete the look."
2001e6942412af6c1e79cc1b26a5a73b,"The woman is wearing a black dress that has a mini length, a zip-up design, and no waistline. The dress is made of a material that allows it to be sheer, revealing the woman's figure. The neckline is low, and the dress has a casual style. The woman is walking down a path, and her outfit is accentuated by the sunlight shining on her."
cd40dfa95b90b37c31cc9772a8ee32e5,"The clothing item is a black and yellow dress with a floral pattern. It features a symmetrical design, giving it a visually appealing appearance. The dress is made of a flowing material, which adds to its elegance. The neckline is low, and the sleeves are short, showcasing the woman's shoulders and arms. The dress is long, reaching down to the woman's ankles, and it is paired with white heels. The overall silhouette of the dress is elegant and stylish, making it a suitable choice for a formal or semi-formal occasion."
d670c663fe1c57dbd69588661b951e11,"The clothing item is a white dress with a fit and flare silhouette. It features an asymmetrical design, giving it a unique and stylish appearance. The dress is made of a soft, flowing material, which adds to its elegant and graceful look. The neckline is high, and the sleeves are long, adding a touch of sophistication to the overall design. The dress is displayed on a mannequin, showcasing its beauty and elegance."
ab50e2e77dde73017356076f794ffec4,"The gown is a bright yellow, made of a shiny material. It features a high waist and a zip-up design. The gown is symmetrical and has a straight silhouette. The neckline is low, and the sleeves are short, adding to the overall elegant and stylish appearance of the garment."
58ac4da42a743dfa6d6a8df58e3bc90f,"The woman is wearing a yellow dress with a floral pattern. The dress is a sheath style, which means it is a close-fitting garment that hugs the body. The dress has a pencil skirt, which is a narrow skirt that extends to the knees. The neckline of the dress is a normal, round neckline, and the sleeves are short, adding a stylish touch to the overall appearance. The dress is a zip-up style, which means it has a zipper in the front for easy closure. The woman is posing confidently in front of a white background, showcasing the dress's vibrant color and floral pattern."
8f8194fc2d8d69fe3774db46fbcf96e2,"The clothing item is a blue and white dress with a short skirt. It features a symmetrical design and a normal waist. The dress has a zip-up front, and the woman is wearing a cap with the dress. The overall silhouette of the dress is casual, and it appears to be made of a lightweight material. The dress is designed to be comfortable and stylish, making it a suitable choice for various occasions."
44f438c7854661132529b22c329fda72,"The gown is a black and white a-line dress with a high waist. It features a symmetrical design and a round neckline. The dress is made of a material that gives it a shiny appearance. The overall silhouette of the dress is elegant and formal, making it suitable for a fashion show or a special occasion."
30bd13d6bdd55a02d7cb2ec9ce6931e3,"The woman is wearing a long, tan coat that reaches down to her midi length. The coat has a single-breasted design and a fly, giving it a casual yet elegant appearance. The coat is paired with leggings, which are tight and symmetrical, providing a sleek and modern look. The woman is also wearing a hat, which adds a touch of style and sophistication to her outfit."
6bbeb8a5eb07f6fa471b8f85dfd92a70,"The clothing item is a white dress with a high waist and a fit and flare silhouette. It features a zip-up design, and the neckline is slightly off-the-shoulder. The dress is made of a lightweight, flowing material, giving it a casual and comfortable appearance. The overall silhouette of the dress is elegant and stylish, making it suitable for various occasions."
4e3b7c13eb4f81cdab421afb9b6e1fc8,"The gown is a floor-length, asymmetrical, high-waist dress with a zip-up design. It features a blue color and a sleeveless style, giving it a stylish and elegant appearance. The neckline is asymmetrical, adding a unique touch to the overall design. The dress is made of a shiny material, which enhances its visual appeal and makes it stand out."
42bdfe39223fc7c4266428dc499afb20,"The clothing item is a purple sweater with a high neckline and long sleeves. It has a symmetrical and a-line silhouette, giving it a modern and stylish appearance. The sweater is made of a soft material, likely knitted or woven, and features a mini length, which adds a touch of playfulness to the overall look. The high neckline and long sleeves provide a sense of warmth and comfort, making it an ideal choice for colder weather or as a versatile piece in a wardrobe."
42c78720bdce24c76d13a5140e614d7b,"The woman is wearing a crop top, which is a short, tight-fitting garment that exposes her midriff. The top is made of a light-colored material, possibly cotton or linen, and features a symmetrical design. The neckline is high, adding a stylish touch to the overall look. The woman is also wearing shorts, which are black in color and have a high waist. The shorts are made of a similar material to the crop top, and they are designed to be tight and form-fitting. The combination of the crop top and shorts creates a stylish and fashionable outfit."
59d857ca055b929b308b9d9ca5ff451d,"The black dress is a sleeveless, zip-up garment with a symmetrical design. It features a normal waist and a neckline that exposes the midriff. The dress is made of a shiny material, giving it a glamorous appearance. The overall silhouette of the dress is fitted, accentuating the wearer's figure."
31f8d53fc2267d6e9819a0deff35b9b4,"The clothing item is a red dress with a white belt. It has a symmetrical design and a normal waist. The dress is made of a material that appears to be silky, and it features a zip-up front. The neckline is high, and the sleeves are short, giving the dress a stylish and elegant appearance. The overall silhouette of the dress is fitted, accentuating the woman's figure."
837809f39d671722426f1d6ff2985959,"The clothing item is a pair of gray pants with a low waist and a fly. The pants are tight and have a symmetrical design, giving them a regular appearance. They are made of a material that appears to be shiny, possibly silk or satin. The pants are above-the-hip length, which adds a stylish and modern touch to the outfit. The overall silhouette of the pants is sleek and elegant, making them a fashionable choice for a variety of occasions."
55a0b256f1ad8b0c14a049589a63befe,"The clothing item is a white dress with a high waist and a symmetrical design. The dress features a sleeveless style, giving it a casual and elegant appearance. The neckline is simple, and the overall silhouette of the dress is flowing and graceful. The dress is made of a lightweight, smooth material, which adds to its comfortable and stylish look."
bccb5ec7bc0a055881a99fb7d2a9e83d,"The woman is wearing a gray skirt with a black top. The skirt is a sheath style, which is a fitted garment that hugs the body and typically reaches the knees or mid-calf. The top is a single-breasted jacket, featuring a symmetrical design and a zip-up front. The jacket has a regular fit, with a waist that is neither too high nor too low. The neckline is a set-in style, which means it is sewn into the garment, creating a clean and polished appearance. The sleeves are straight, which adds to the overall symmetrical design of the jacket."
a07b98baaf2f4f736fbcdc82960f11c2,"The clothing item is a gray and black hoodie with a dropped-shoulder sleeve. The hoodie is worn with leggings, which are black in color. The hoodie is loose and has a regular fit, with no waistline. The sleeves are wrist-length, and the neckline is symmetrical. The overall silhouette of the outfit is casual and comfortable."
34207e1c508b06193124b95d1033742e,"The clothing item is a short, pink dress with a v-neck and no opening. It has a low waist and is made of a loose, flowing material. The dress is symmetrical and regular in shape, giving it a casual and comfortable appearance. The woman wearing the dress is walking down the runway, showcasing the dress's design and style."
3dd6df79d4d0db1f1e53acbf45e3c99e,"The woman is wearing a black dress that is tight and hip, with a wrist-length sleeve and a single breasted design. The dress has a symmetrical pattern, giving it a stylish and elegant appearance. The woman is also holding a red clutch, which complements her outfit and adds a pop of color to her overall look."
5a851b775d10d773cb27ad2c10d49413,"The clothing item is a blue dress with a pattern on it. It is hanging on a hanger, which is attached to a wall. The dress appears to be made of a lightweight fabric, and it has a flowing silhouette. The neckline is high, and the sleeves are long, giving the dress a graceful and elegant appearance."
b02c07b794e623f0926a775f4602c161,"The woman is wearing a black sweater with a set-in sleeve. The sweater is tight-fitting and has a symmetrical design. The neckline is a simple, round neckline, and the sleeves are long and fitted. The sweater is made of a soft, warm material, suitable for colder weather or as a fashionable statement piece. The overall silhouette of the sweater is slim and flattering, accentuating the woman's figure."
